f1,f2,f3,f4,f5,label
0.8105902114510573,0.7079480455174095,0.9682285164741761,0.0158774399027396,0.9429997243919339,1
0.27649297526507954,0.6302253002641329,0.3355449329265232,0.3678487117696253,0.29173919981357466,0
0.4296490823244391,0.7968671052676215,0.8032168355791356,0.8668322428511255,0.31389416849910345,1
0.2830091490940937,0.30322659045634615,0.33544924024207967,0.8769522661356954,0.9545211588195543,0
0.43669374340913036,0.9934584139021427,0.19104104229613728,0.011387007939677618,0.41215041968674804,0
0.2016198686956967,0.778748678807703,0.9274428679904505,0.36154366552720063,0.10077953258395234,1
0.7001024408467263,0.12402790894124893,0.3569124387700645,0.9851036637428808,0.45619487014659743,0
0.3906557639296322,0.9510541828214862,0.10005368507514312,0.8760241683189374,0.8976566333064052,1
0.8942433939695785,0.7062031236060835,0.11220195969543134,0.7219685620140237,0.19423535686154092,0
0.0684592313745046,0.25726783850394674,0.2349804983854462,0.9415315098810886,0.014124230903314938,0
0.380433299346183,0.031498741210993275,0.1446190898450882,0.6505526404612701,0.36603790253835466,0
0.6913557964269573,0.6145879500013745,0.998675836834213,0.38941676856058005,0.797488928833066,1
0.2857579134204471,0.01734578748465243,0.6913475039215922,0.2127698259649361,0.13737748909026226,0
0.418102537566692,0.1473496828344295,0.6411689017031118,0.11620107159818083,0.2994714959538828,0
0.11420217320892845,0.17557609176133993,0.16061905491963047,0.2308632095717541,0.005368768989906791,0
0.29066090948293566,0.9795894519454843,0.48589350612285875,0.07479920489910918,0.826753932375707,0
0.34651238769543813,0.8965618165703301,0.6762786458818099,0.9727128214981983,0.22085694780597154,1
0.7666618764870708,0.9157949780640608,0.18433246903074163,0.230990847716964,0.5460869600529263,1
0.31286378974259654,0.7757835147947163,0.5794563075064046,0.343155019022802,0.5273267107114256,1
0.7380381244960655,0.8928936551826693,0.05409279852800353,0.3192125931096602,0.7779876487640561,1
0.9485257431548223,0.05061978530902955,0.45619283106861785,0.6293896645861773,0.9216000392138579,1
0.7179623484092352,0.8648723445651668,0.34303939564163743,0.9618850046769005,0.7817635197848485,1
0.9147492273131274,0.16460133701317436,0.1328407901698868,0.6026829026129696,0.3389103858085023,0
0.5040602966285982,0.08313131943739094,0.7872465703447004,0.3577498367488605,0.057480263442453605,0
0.2381362321513083,0.23034350686697225,0.992336589269667,0.15001185969591013,0.5003021401507057,1
0.09200750554266379,0.4136471187286128,0.8107359017742348,0.8015573410510112,0.913289564394146,0
0.06955697813401518,0.6924579203472132,0.30563015769185,0.7214867655248871,0.32049199957313146,0
0.6703970837631483,0.6107534806983014,0.7385952348531609,0.6485221326933299,0.6538358153741093,1
0.7063069484788576,0.6837615041356904,0.08485499184086265,0.27267748724528296,0.21401598538621258,0
0.722111518006635,0.5016847691837292,0.04469718912600795,0.6215252952417543,0.5844994573644691,1
0.545712228129847,0.34659800168526333,0.8165896771459256,0.34796691263807256,0.27364500391505087,0
0.004372253316353603,0.3145910379417306,0.5103182408393507,0.15740849631488285,0.9779925194797171,0
0.055330738802046864,0.9021491419698702,0.8486414975379477,0.13488264929326688,0.06621645745346483,1
0.2742155618429142,0.9702823650502624,0.8637419062237645,0.9306935362966745,0.8126597946166048,1
0.43002190677780916,0.8771751117424307,0.726063625030678,0.9236110700247856,0.13837376965983428,1
0.7449829515974137,0.054738996821450336,0.10631252353268894,0.3854686308449039,0.08125377813269896,0
0.06900125616510577,0.6872328627012196,0.5203267324943227,0.6746037354753467,0.9181332473845851,0
0.5351471151491715,0.2061985438595355,0.20144419864454322,0.7554281351508683,0.30174967822481424,0
0.18420759744202742,0.8461061254416017,0.17919354110734453,0.31802137926410157,0.427269894282283,0
0.8898135210539688,0.8414370483533066,0.9041472874087271,0.2892907094284952,0.7286993311850636,1
0.5295657841245899,0.04730444779416498,0.2292045957032779,0.03830080904044364,0.09853250701742178,0
0.7545162321365434,0.7456814872902469,0.36324777643733863,0.10054764194500532,0.644121658567296,1
0.6728309538748612,0.03900950873271358,0.6556011006092662,0.8122413547442245,0.77555286255801,0
0.9095337436969011,0.9525468546169072,0.07351795026953878,0.19180613729722507,0.9836265798514162,0
0.9185301989452648,0.6336637550784973,0.36809091213207534,0.5993022469916618,0.367145258419208,1
0.952584139153066,0.05324817137458848,0.5729766362127207,0.1398429128786456,0.42103076981986953,1
0.8133659835705316,0.6641590136015398,0.7344952018298337,0.9711904498431023,0.33212865930818414,1
0.2877780800164781,0.6082444805138102,0.6717687254758072,0.21982431039464778,0.2501497428340619,1
0.6297662514511603,0.6983871911475323,0.8901084868434473,0.05887270955722079,0.8767899353065642,1
0.012326931205373426,0.8030423513086762,0.3694939250448469,0.9250463057522031,0.8170860679907822,0
0.8254721894808427,0.4674248294316429,0.45281908134623294,0.4723003481838409,0.5769307818672836,1
0.430909038293082,0.1416754219416344,0.13806391240700122,0.3275921219404322,0.884138715569303,0
0.9884709426256749,0.14946243819791705,0.302605785297719,0.2644499763957894,0.442205934020208,0
0.36107406077857296,0.4691482638390143,0.18020375077222006,0.519474618471709,0.9065948976328161,0
0.2404246228337401,0.41907887352990236,0.7999591440824358,0.6968665845283509,0.15334911635293402,0
0.46116702738884185,0.6332745986534889,0.8631075652329142,0.5032566033785407,0.018879945120848562,1
0.05257457479073668,0.025318911143601408,0.5837923080346726,0.029682306897215294,0.37779416429129664,0
0.9236770276400205,0.6878858011119593,0.8868589260089865,0.11791016776629115,0.5161725900846003,1
0.5576774985416083,0.89223187354164,0.5583833744666509,0.22088324960874595,0.9062907670915207,1
0.15604925385792445,0.4130087256227425,0.36260865547819565,0.3422820435676539,0.07258875537051868,0
0.3358187391768058,0.35842820993954727,0.5471018431159183,0.05879180537991546,0.13652290250444465,0
0.4043499742859401,0.4502168019305145,0.9409448344146142,0.9780713571632438,0.04411911489956044,1
0.30164714139097804,0.7143827948321485,0.8705550174322678,0.4028059519621663,0.16913884110416344,1
0.07705976043940876,0.4863853939037184,0.18032836446337164,0.37598494859008225,0.724175121649096,0
0.8686136540823832,0.9414494262432853,0.4619195934847019,0.09476608255767571,0.24065395570097714,1
0.8231866232702447,0.47661498680580516,0.04253543683620642,0.16973787655811878,0.7492195173636462,0
0.7306432202908036,0.14871506730588968,0.5329963919574058,0.25327706662554983,0.5337265485050341,1
0.3468038039145206,0.505092372970583,0.775518134014737,0.8489887754199746,0.6632239994602646,1
0.4527017948539146,0.7332493381809496,0.4770493946720611,0.28838466361426407,0.0046660579192358,1
0.6028793062447999,0.7699332306392843,0.29078049367311387,0.022447229584384165,0.5072163099992827,1
0.289440382089734,0.08594153233388613,0.8463153189190588,0.8549612987742221,0.1518210709654686,0
0.6088661938503276,0.1325069687974073,0.9883324345222534,0.7903128264416355,0.7309020109493527,1
0.643079148973607,0.48513567236102195,0.08949170208164792,0.940684515662602,0.8484975374830541,0
0.7354860435953241,0.6971942986133324,0.012032803504334666,0.8458502775652965,0.7440365826627121,0
0.9316446897497921,0.27020312205994423,0.7400421053246814,0.16417968990488485,0.8675564855016648,1
0.35536562119665926,0.5137863202227462,0.784840633250256,0.13896544461542748,0.7363709326809946,1
0.9887048507778397,0.9627784912152481,0.32477795648708707,0.7325389638927673,0.2761035817433123,1
0.7235297827781686,0.7601893768297677,0.8804400516541163,0.41826368822607496,0.6953731707228185,1
0.7402219515134962,0.8232596110499061,0.12569896487067467,0.14520933444034445,0.5928101253347434,0
0.15000996153812163,0.9117116484825405,0.4996609070018444,0.8986710371898252,0.9920437774448659,1
0.3737319223187503,0.6776202041753765,0.09014644588268472,0.22636664488101532,0.5338000078398333,1
0.8626524522466439,0.5554724343875607,0.5715650930338585,0.4284619448053637,0.42463002030565433,1
0.7680475708310683,0.5585601962908443,0.7773924948166397,0.8707102178030854,0.6871409674953695,1
0.6714885671384633,0.11697874000045416,0.9989658316125967,0.7605554388518276,0.4607273179905056,1
0.7038865344828353,0.14302280198489492,0.28117045183955225,0.5299088483101116,0.7018153933464057,1
0.0713410565836653,0.6021006907622737,0.5903843660740467,0.3646973904633657,0.30056622320382587,1
0.2698797253941666,0.7113888210028646,0.039620277645831536,0.2799440477805334,0.568022564516639,0
0.4074484735276701,0.5052558188119359,0.4101533001059049,0.6253401322059351,0.9609385271683929,0
0.02707978480165829,0.5892382586640945,0.058481764323529806,0.7040030126079074,0.4334020596989031,0
0.3243365580871094,0.32780162419255676,0.45565766653229156,0.0810663489873844,0.6439849665487205,0
0.6085186256894032,0.9583956509903635,0.022561361611478925,0.14885835179202056,0.9795753966831731,0
0.5857533161652742,0.21047906575942998,0.7511283955250343,0.1626861518262609,0.6665409986515805,0
0.9894351282094309,0.37634333502002004,0.5148962311537171,0.09114149368716273,0.29490794965095446,1
0.2594946860553048,0.43918104880257025,0.015546456665907371,0.8092675950869833,0.8410114142496354,0
0.6150913187984879,0.5743651115449273,0.6498636055259934,0.25663075208435093,0.14708803912583857,1
0.24599107081843696,0.80779230874981,0.22423392108929863,0.29629548873145983,0.5122915791168067,0
0.0004928486332047566,0.562365485340062,0.5704324019478421,0.9211804231196109,0.4254878429077522,0
0.4718652092871207,0.6421958031355695,0.48595686956022177,0.5494247244228043,0.9324497702750748,0
0.31957704162199463,0.26720952310412416,0.9762243156672834,0.6512975629281452,0.6207990001006277,0
0.04735550983690984,0.60237664426575,0.7886670422472641,0.3395098708259786,0.9171239783940216,0
0.20695641024286504,0.6983123682476906,0.05586416552305007,0.07574652792151282,0.3601056670704068,0
0.8618642095207204,0.5046859498648958,0.7405682812891349,0.029426090390997084,0.060179766216397756,1
0.8768667575307941,0.39778567000681975,0.12000315227115965,0.563993478310642,0.9959172490059065,1
0.30426904239144636,0.1387925620119702,0.08893451048258028,0.44613614044510774,0.7880349702331279,0
0.43291502113060376,0.1287992431136491,0.08163223896121308,0.9752100839654781,0.9299961033787726,0
0.6552994589882822,0.9080838067441774,0.05544494723483717,0.9212619561400713,0.7948327629386026,0
0.3291394814667331,0.39777438645562735,0.4354515674123485,0.2427264153748836,0.9878310504277672,0
0.1554285420669339,0.7800303116711939,0.9401701539728906,0.9835332966141161,0.44988462931966267,1
0.41699119274658347,0.8669241230080347,0.7564304046351973,0.28095969027551704,0.3727454811795142,1
0.3099275113169444,0.19485388670662396,0.21477175202608834,0.7941335132877426,0.8045218743683508,0
0.5842143491031231,0.7271275352545821,0.5919233482251808,0.1548431764910525,0.7363677442813493,1
0.4502988123893584,0.2310348894984514,0.7403364218846454,0.07859770322727289,0.19073231877633257,0
0.5508483194775935,0.7316459514907465,0.14026578056205163,0.360556590655401,0.8744812539576006,0
0.8787527383630005,0.6154272603041271,0.4448192016655673,0.4516395775356875,0.01293190743458017,1
0.031539027715138834,0.9169200664871127,0.6421309612237852,0.20188626563704692,0.12732601444244773,0
0.06757672780562851,0.6035302926787895,0.6221508719407987,0.43646711506258296,0.25600525026489485,0
0.31994602922752513,0.171265458567042,0.40818326635690116,0.8253241754140189,0.5020308296568524,0
0.33168674811742316,0.6992390789834667,0.49799524676672946,0.6776644322980232,0.8107989502751097,1
0.6675663204681497,0.5343980031853859,0.7813236317945809,0.4946031537787382,0.8827222282148659,1
0.6787333828640552,0.5383652901809075,0.5358572091930713,0.6617161684667475,0.11931864854826246,1
0.7833758666814808,0.9502694367733127,0.03097170630188617,0.29845066765966166,0.15029501240466714,1
0.32030251999491244,0.9035135527043854,0.24246207352076232,0.8872778993053518,0.5546272046460521,0
0.7992375918468074,0.571087503613502,0.16779492787225692,0.2941910320448966,0.912441905893573,1
0.2748353766234608,0.9105159449424333,0.6848010673739212,0.6522624947719505,0.4918660121909937,1
0.3909527827269993,0.6473115401574573,0.3489823277885047,0.3907890068180331,0.9487825502702923,0
0.3286797075505288,0.8667447514494356,0.3857023783383582,0.2212618735554851,0.5830898950769187,0
0.06090270190399372,0.8401656652036534,0.869679256967508,0.8376664211549345,0.7304669526595173,1
0.9442309068927845,0.035480536458911804,0.6398357468904032,0.48061717967964346,0.326241246831915,1
0.4573716957821433,0.72753354559167,0.22240623319812214,0.3908965586674683,0.9493212107226682,1
0.34743956402691956,0.8795003989216621,0.16993278218044672,0.4524206250310103,0.5633708719440218,1
0.5884240177502907,0.6964435102548854,0.3354695325772895,0.1993913654354289,0.7034290101960178,0
0.8669603768556725,0.7825504878740773,0.23586334096523232,0.33369975500213755,0.7865962562741212,1
0.40050241340608417,0.6053190378548041,0.4980609089145237,0.3168551518773759,0.9639180175944461,0
0.6249178679619329,0.13528828061606546,0.19681364458587192,0.7479209216742942,0.6839569951744189,0
0.6896332984910534,0.004089311465409251,0.7157205226330631,0.013101021461462303,0.45944735407823023,1
0.9101929605100012,0.891185174656991,0.8521444657878167,0.7243579153479848,0.3273825339323523,1
0.7353685354176585,0.8264268087897066,0.903570000974098,0.7772554337396413,0.6340256295238218,1
0.9118456409439346,0.15061454279172093,0.7307456144928164,0.6992503776195127,0.7572442772634116,1
0.5567179837901068,0.9726091273491633,0.23890765362715294,0.27848956877749487,0.9002878836589845,1
0.9036846812547233,0.8267809626590545,0.32436918379796287,0.8723322147630471,0.5339647736660296,1
0.3520101726152518,0.4396709448708198,0.2521284384184661,0.3146691502159189,0.3328994545163342,0
0.5270042228234979,0.008423254226527455,0.7870567110734024,0.6326918134320425,0.6317979971330843,1
0.24387799709855573,0.17376083494185113,0.3104167785626384,0.6992738531384716,0.22633075941825886,0
0.20292634265767817,0.8664223505911579,0.8462603795327204,0.44598091319060074,0.7141651375910724,1
0.4362971672554392,0.19377008261015705,0.5918505793619863,0.5189559847232809,0.3970154753569093,0
0.5540160822963351,0.028625502622974364,0.24299352516313233,0.361489557975738,0.0012555087385384134,0
0.786684722202342,0.14282488631403245,0.5763946260923609,0.27438160066146966,0.32120874790789655,0
0.8216269318359491,0.5174760447911838,0.6502834132548935,0.40921702514850755,0.5948053394903758,1
0.9843034381912957,0.6609680522913672,0.43925629252244924,0.8511601037122846,0.35700908192472636,1
0.6446875358470606,0.19247945678597067,0.3036523060340297,0.2101392471206962,0.7248451205571819,0
0.3260906851102383,0.4192017184754312,0.863309300410081,0.7355228571966866,0.20097979904018914,1
0.2393801611477061,0.8289461141319996,0.025050194627572853,0.49982768404428435,0.8356130976359462,0
0.17796261368248845,0.2604051017818365,0.8905928363244205,0.8728789516497432,0.19605486617866952,0
0.45202291494226965,0.181449500504395,0.8909142377064185,0.5421033360453479,0.17364296425443293,1
0.777931428302749,0.22681284846937688,0.5729649091776091,0.9234393139129496,0.4180975835885845,1
0.5438815553033697,0.992692565969627,0.626686037566551,0.710931931638638,0.7929072941541377,1
0.32930698199390973,0.9815160921722593,0.2536560221967692,0.6885673177866504,0.16296559015886147,0
0.4309934452345183,0.5885003621577964,0.9137314356759527,0.2664646646487321,0.2497685881015469,1
0.3510868115634439,0.5542669049972507,0.7381624245461441,0.31649119401214654,0.1873910116532077,0
0.5045693482835073,0.5026803672225169,0.8357815685095694,0.4845822991189531,0.33063064252098184,1
0.3342894115447449,0.7428023348868997,0.24434882404546532,0.9093671129710402,0.501315944894539,1
0.44478070325367225,0.3041897020834198,0.6863329655627778,0.2579541799719445,0.9852351489695861,0
0.660777107004036,0.07897485755897182,0.9562618977382955,0.7733267446814238,0.7591937253670801,1
0.21095938760195032,0.8474765237290977,0.13198985281435172,0.7334127947273319,0.9603463597797283,0
0.29971442559013195,0.17629074842001868,0.36098982724054507,0.24596163288486983,0.8823252871673496,0
0.25260460951449115,0.43018263609945495,0.1216280229172203,0.9626464948965636,0.2747116905018989,0
0.06405145356651698,0.6051645550525128,0.2950274951003984,0.32354896562435165,0.6492477318892925,0
0.8839485723895723,0.7178831627288924,0.5011729594070354,0.5085670575807935,0.27206279983661474,1
0.7442546201490335,0.17546395570580142,0.13052345683155786,0.13984554220673684,0.2074537554225826,0
0.9033841488400438,0.9132599044768035,0.049041382525557564,0.09431182031477359,0.8293893328631436,1
0.0778077442547993,0.7394707251039634,0.6300920628807817,0.8385141217693106,0.5333245196083009,0
0.25874848272018447,0.6134247396347395,0.8582576983675182,0.4343957624465682,0.7991270533250042,1
0.17631271033798868,0.8203075888978221,0.21936474029189934,0.35498015428225127,0.2938221108133604,0
0.44633452375119353,0.6648008089276964,0.9335041280150246,0.292692166413152,0.11164364846756403,1
0.3348666313791674,0.6406561954634413,0.7337064424238076,0.020953717417619866,0.5078044840058948,1
0.18232865826427458,0.5252437168977745,0.3582411014379545,0.18547743674836248,0.6769024387529975,0
0.651766911130368,0.2819199124613615,0.2923593775637431,0.98734108971389,0.6753463247121377,0
0.7476513557950447,0.29696577286670456,0.5911064250179439,0.2341939925373142,0.4726040792184829,0
0.0018011736940591883,0.8917576620756288,0.1526330002413373,0.8219075368841681,0.14475090302219462,0
0.5098120198115342,0.9318498559756472,0.40718813363511597,0.8946866766051894,0.9817729209611543,1
0.12522744705469646,0.16087447940559974,0.6800239965047293,0.0983886185770303,0.9600221037250699,0
0.6041488612316627,0.6649041204436583,0.7668276009263731,0.04396573061046116,0.8032730161686003,1
0.43652934276771704,0.877643225178711,0.2595180429658247,0.9014038964957499,0.5463781314668591,1
0.1625779971023571,0.5291457720738058,0.18856011367573755,0.9346014926594934,0.6984521898386046,0
0.45816315637773986,0.4324212460402722,0.41834973330215297,0.8116164549281252,0.9541877353981073,0
0.4575405044608356,0.10758382238894171,0.9854311129608336,0.29624950183627496,0.6367591342271133,0
0.7136121483550081,0.1620202288512348,0.03954482940697135,0.7749708881307704,0.31064333173907754,0
0.6844574770607942,0.7257488861818813,0.5470353335427822,0.6907383875464709,0.8966990454805305,1
0.23399514301357738,0.13829024615426877,0.726380955186125,0.43641065192958506,0.9965544739699087,0
0.09325155137179197,0.09349573613807594,0.3316347165331195,0.9243440963192975,0.9664371563519069,0
0.4939422357716563,0.18589247158434552,0.5059729716122707,0.16453105593135564,0.7083443171768546,0
0.6805163414620967,0.5708682383116933,0.9924711341200539,0.5987186706322751,0.5731726480824298,1
0.9757383594316057,0.09293885973293792,0.4278961874293057,0.10718078097655137,0.06667067883140676,0
0.39149755119590446,0.6000125817179901,0.5287537529185563,0.6828319583425542,0.9551737431677848,0
0.6492601160647055,0.43631104262468057,0.45653384648970063,0.6048904742635413,0.07473876798126211,1
0.4853626248365469,0.6441441112691221,0.8230741353650618,0.9343418331058378,0.8320141788052376,1
0.15887376812552267,0.014695872802575338,0.6042363499334803,0.291813860526156,0.8029846145274724,0
0.5056338076016491,0.3699573998970883,0.6022571117613005,0.8390321118895011,0.5758929427314583,1
0.3061521224163821,0.837591218335263,0.18856994693262763,0.9534622784224279,0.6539834729680764,0
0.7720207036429935,0.7137246820350122,0.15217274949304171,0.10290681414873959,0.5695746867916727,1
0.02402372298758093,0.8762466534745427,0.0025895113702333328,0.6244242206904083,0.020459699402551212,0
0.7469296520467656,0.387971791343811,0.7012292547047404,0.007420365817407126,0.5619264513784424,0
0.5092171773935815,0.4558788337492343,0.5661278216023892,0.7281148727179299,0.9706117479384675,1
0.8991209550025016,0.5684575353147236,0.4542920085379136,0.37381907064313036,0.7412398443363136,1
0.16684221678416478,0.8795234636934669,0.20642660512700106,0.2984247198631864,0.20504205443098478,0
0.8318939343014625,0.0720596129671075,0.5909674044480816,0.3312548103633167,0.009649633623359355,0
0.4534373592950709,0.46006803255640516,0.007403040959556018,0.5851977738197277,0.7701169529449388,0
0.29763880142496835,0.9000868848755373,0.1019603292258896,0.10694366357599039,0.8254819922673388,0
0.6706625570638433,0.3969465819686545,0.36781037535397254,0.9538056617800496,0.2888892220578211,0
0.3745537369342592,0.5380450761979938,0.5071534500350039,0.24748347994535758,0.376959097693486,0
0.4604133246956835,0.6402370699717965,0.2840616985067046,0.5576940072955097,0.9653442469286958,0
0.12660121061098606,0.6673111891665122,0.9753424530569863,0.8535573015274708,0.6515350496067316,1
0.7519543313989615,0.7435760104294464,0.932399187089036,0.4474174512503546,0.8900200218514384,1
0.7222008063750404,0.5324460135794383,0.9900425670543448,0.8250384661577852,0.33915691545484683,1
0.7143378217699028,0.594232493235318,0.170255892072241,0.9908690925878323,0.4818531718287966,0
0.7755701128913502,0.41717181937326664,0.9807501347981004,0.02237089778370427,0.5914817043095943,1
0.7834476079061624,0.45894408742925774,0.6005095876663371,0.9666361550357749,0.38502521690215175,1
0.934791374657818,0.6707861363961238,0.7601652451853054,0.3047419163302101,0.9716020747866051,1
0.6344480440829537,0.374722782940924,0.7876266851299937,0.3335895173869624,0.487529304279405,1
0.4511380172925846,0.11981393016229369,0.4504949923412598,0.7029680030873381,0.5659663544463974,0
0.35540366535610324,0.802485123430466,0.7587594859527503,0.3656880559983412,0.771456921661784,1
0.16934388241658493,0.6961926054767993,0.44101228807328186,0.9136032411942377,0.30357508858061766,0
0.9406102098535318,0.0007910378856793576,0.16761720499682842,0.050526053318616704,0.268546689102386,0
0.8409484881658003,0.7628774973665321,0.08460141950121614,0.4244092921583482,0.9699345756397183,0
0.25035750308054905,0.7207104760018769,0.13062449136917942,0.0032026843882619893,0.7880157980363512,0
0.734745385974976,0.9968791004753924,0.08104979742775986,0.3137841526457138,0.8886967677073971,1
0.5966950091741018,0.005326720423897369,0.48127486217835336,0.3009187415630483,0.622878007920536,1
0.6358004836095748,0.06551527371062682,0.4705628865745216,0.3589119508334522,0.518382798787397,0
0.491321067745202,0.6688654067398331,0.26750609862129615,0.5612078284669227,0.14454686440174191,1
0.0632849371647326,0.3489047423878301,0.2753219957282538,0.2947070249986967,0.8268266323605785,0
0.8815873096671535,0.12891829105948338,0.2429549344442209,0.5050469803490071,0.15347169280009276,0
0.544018532314235,0.35273783690919525,0.3118427732407585,0.9870757248202878,0.7197403449821977,0
0.3967098248850446,0.29172079085044744,0.9325878877602174,0.7981316433847088,0.7314648290289163,1
0.8890929481628769,0.26703433010343636,0.006597049378635589,0.8372043385586502,0.6847417623366834,0
0.21949333424966744,0.6456054003564445,0.3585979368202,0.8571728649880985,0.29517153642957183,0
0.4449562266334237,0.9237014924152391,0.8019698105991552,0.7094565342677038,0.26507425747186764,1
0.2250583161982359,0.49851915485047904,0.5607830561006608,0.49421509138523223,0.9034919353060473,0
0.49368942432190954,0.32235597225830537,0.6242201611707792,0.39591775019689446,0.28490983220601585,1
0.042835430433288524,0.9396333152700886,0.4437283710492964,0.6789356193433709,0.20266124348894243,0
